country_code,year,gdp_per_capita_usd,population_total,package_key,package_name,money_total_usd,volunteer_value_usd,dalys_total,dalys_domestic_poor,dalys_domestic_nonpoor,dalys_foreign_poor,dalys_foreign_nonpoor,dalys_future_global
EGY,2023,3456.78968456253,114535772.0,F_solidarity_surcharges,Global Solidarity Surcharges,791852150.326012,0.0,20588155.908476315,8235262.363390527,4117631.1816952634,6176446.772542895,1029407.7954238158,1029407.7954238158
EMU,2023,45068.7010930397,350292725.0,A_soft_norm_shift,Soft Global Norm Shift,149978762121.86798,78936190590.45677,5951788770.520444,2380715508.2081776,1190357754.1040888,1785536631.1561332,297589438.5260222,297589438.5260222
EMU,2023,45068.7010930397,350292725.0,B_tax_and_match,Tax & Match,94723428708.54817,31574476236.18271,3788937148.3419266,1515574859.3367708,757787429.6683854,1136681144.502578,189446857.41709635,189446857.41709635
EMU,2023,45068.7010930397,350292725.0,C_angels_lite,Angels-lite,1184042858856.8516,47361714354.27406,46793373782.02278,18717349512.809113,9358674756.404556,14038012134.606834,2339668689.101139,2339668689.101139
EMU,2023,45068.7010930397,350292725.0,D_corp_billionaire,Corporate & Billionaire Pledges,852510858376.9357,0.0,28985369184.81581,11594147673.926325,5797073836.963162,8695610755.444742,1449268459.2407906,1449268459.2407906
EMU,2023,45068.7010930397,350292725.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,315744762361.8271,9472342870.854813,3788937148.341925,1894468574.1709626,2841702861.2564435,473617143.54274064,473617143.54274064
EMU,2023,45068.7010930397,350292725.0,F_solidarity_surcharges,Global Solidarity Surcharges,31574476236.182804,0.0,820936382.1407529,328374552.8563012,164187276.4281506,246280914.64222586,41046819.10703765,41046819.10703765
ERI,2011,688.68165957684,2998485.0,A_soft_norm_shift,Soft Global Norm Shift,19617515.447154477,149924250.0,4408085.901626016,1763234.3606504065,881617.1803252032,1322425.7704878047,220404.2950813008,220404.2950813008
ERI,2011,688.68165957684,2998485.0,B_tax_and_match,Tax & Match,12390009.756097566,59969700.0,2170791.292682927,868316.5170731709,434158.25853658543,651237.3878048781,108539.56463414636,108539.56463414636
ERI,2011,688.68165957684,2998485.0,C_angels_lite,Angels-lite,154875121.9512196,89954550.0,9303527.534146344,3721411.013658538,1860705.506829269,2791058.2602439034,465176.37670731725,465176.37670731725
ERI,2011,688.68165957684,2998485.0,D_corp_billionaire,Corporate & Billionaire Pledges,111510087.80487803,0.0,3791342.9853658527,1516537.1941463412,758268.5970731706,1137402.8956097558,189567.14926829265,189567.14926829265
ERI,2011,688.68165957684,2998485.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,599697000.0,17990910.0,7196364.0,3598182.0,5397273.0,899545.5,899545.5
ERI,2011,688.68165957684,2998485.0,F_solidarity_surcharges,Global Solidarity Surcharges,4130003.2520325202,0.0,107380.08455284554,42952.03382113822,21476.01691056911,32214.02536585366,5369.004227642277,5369.004227642277
ESP,2023,33509.0127982139,48347910.0,A_soft_norm_shift,Soft Global Norm Shift,15390861982.090485,8100453674.78447,610774207.0787488,244309682.83149955,122154841.41574977,183232262.12362465,30538710.353937443,30538710.353937443
ESP,2023,33509.0127982139,48347910.0,B_tax_and_match,Tax & Match,9720544409.74136,3240181469.913788,388821776.38965446,155528710.5558618,77764355.2779309,116646532.91689633,19441088.819482725,19441088.819482725
ESP,2023,33509.0127982139,48347910.0,C_angels_lite,Angels-lite,121506805121.76704,4860272204.870682,4801948938.412233,1920779575.3648934,960389787.6824467,1440584681.52367,240097446.92061168,240097446.92061168
ESP,2023,33509.0127982139,48347910.0,D_corp_billionaire,Corporate & Billionaire Pledges,87484899687.67206,0.0,2974486589.38085,1189794635.75234,594897317.87617,892345976.8142549,148724329.4690425,148724329.4690425
ESP,2023,33509.0127982139,48347910.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,32401814699.13788,972054440.9741364,388821776.3896546,194410888.1948273,291616332.2922409,48602722.04870682,48602722.04870682
ESP,2023,33509.0127982139,48347910.0,F_solidarity_surcharges,Global Solidarity Surcharges,3240181469.91378,0.0,84244718.21775828,33697887.28710332,16848943.64355166,25273415.465327483,4212235.910887915,4212235.910887915
EST,2023,30133.304450454,1370286.0,A_soft_norm_shift,Soft Global Norm Shift,392266829.6108507,206456226.11097407,15566799.448767444,6226719.779506978,3113359.889753489,4670039.834630233,778339.9724383722,778339.9724383722
EST,2023,30133.304450454,1370286.0,B_tax_and_match,Tax & Match,247747471.33316886,82582490.44438963,9909898.853326755,3963959.541330702,1981979.770665351,2972969.6559980265,495494.94266633777,495494.94266633777
EST,2023,30133.304450454,1370286.0,C_angels_lite,Angels-lite,3096843391.664611,123873735.66658443,122387250.83858544,48954900.335434176,24477450.167717088,36716175.25157563,6119362.541929272,6119362.541929272
EST,2023,30133.304450454,1370286.0,D_corp_billionaire,Corporate & Billionaire Pledges,2229727241.9985194,0.0,75810726.22794965,30324290.49117986,15162145.24558993,22743217.868384894,3790536.3113974826,3790536.3113974826
EST,2023,30133.304450454,1370286.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,825824904.4438963,24774747.133316893,9909898.853326758,4954949.426663379,7432424.139995067,1238737.3566658448,1238737.3566658448
EST,2023,30133.304450454,1370286.0,F_solidarity_surcharges,Global Solidarity Surcharges,82582490.44438961,0.0,2147144.75155413,858857.9006216521,429428.95031082607,644143.425466239,107357.23757770652,107357.23757770652
ETH,2022,1011.07332413462,125384287.0,A_soft_norm_shift,Soft Global Norm Shift,1204340724.587722,6269214350.0,194312431.93928078,77724972.77571231,38862486.387856156,58293729.58178423,9715621.596964039,9715621.596964039
ETH,2022,1011.07332413462,125384287.0,B_tax_and_match,Tax & Match,760636247.1080351,2507685740.0,98049659.61324105,39219863.84529642,19609931.92264821,29414897.883972313,4902482.9806620525,4902482.9806620525
ETH,2022,1011.07332413462,125384287.0,C_angels_lite,Angels-lite,9507953088.850441,3761528610.0,504240304.55631685,201696121.82252675,100848060.91126338,151272091.36689505,25212015.227815844,25212015.227815844
ETH,2022,1011.07332413462,125384287.0,D_corp_billionaire,Corporate & Billionaire Pledges,6845726223.972306,0.0,232754691.6150584,93101876.64602336,46550938.32301168,69826407.48451751,11637734.58075292,11637734.58075292
ETH,2022,1011.07332413462,125384287.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,25076857400.0,752305722.0,300922288.8,150461144.4,225691716.6,37615286.1,37615286.1
ETH,2022,1011.07332413462,125384287.0,F_solidarity_surcharges,Global Solidarity Surcharges,253545415.70267802,0.0,6592180.808269629,2636872.323307852,1318436.161653926,1977654.2424808887,329609.0404134815,329609.0404134815
EUU,2023,41392.0743803078,449425965.0,A_soft_norm_shift,Soft Global Norm Shift,176725393231.3553,93013364858.60805,7013207710.3390465,2805283084.1356187,1402641542.0678093,2103962313.101714,350660385.51695234,350660385.51695234
EUU,2023,41392.0743803078,449425965.0,B_tax_and_match,Tax & Match,111616037830.32967,37205345943.443214,4464641513.213186,1785856605.2852745,892928302.6426373,1339392453.9639559,223232075.6606593,223232075.6606593
EUU,2023,41392.0743803078,449425965.0,C_angels_lite,Angels-lite,1395200472879.1208,55808018915.164825,55138322688.18286,22055329075.273148,11027664537.636574,16541496806.454857,2756916134.4091434,2756916134.4091434
EUU,2023,41392.0743803078,449425965.0,D_corp_billionaire,Corporate & Billionaire Pledges,1004544340472.9666,0.0,34154507576.08086,13661803030.432344,6830901515.216172,10246352272.824257,1707725378.804043,1707725378.804043
EUU,2023,41392.0743803078,449425965.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,372053459434.4322,11161603783.032967,4464641513.213187,2232320756.6065936,3348481134.9098897,558080189.1516484,558080189.1516484
EUU,2023,41392.0743803078,449425965.0,F_solidarity_surcharges,Global Solidarity Surcharges,37205345943.44321,0.0,967338994.5295234,386935597.81180936,193467798.90590468,290201698.358857,48366949.72647617,48366949.72647617
FCS,2023,1722.02197897444,1057033168.0,A_soft_norm_shift,Soft Global Norm Shift,17292226304.10932,52851658400.0,1823741002.306842,729496400.9227369,364748200.46136844,547122300.6920526,91187050.11534211,91187050.11534211
FCS,2023,1722.02197897444,1057033168.0,B_tax_and_match,Tax & Match,10921406086.805887,21140663360.0,961862083.4041766,384744833.3616707,192372416.68083534,288558625.021253,48093104.170208834,48093104.170208834
FCS,2023,1722.02197897444,1057033168.0,C_angels_lite,Angels-lite,136517576085.07361,31710995040.0,6392685702.752798,2557074281.1011195,1278537140.5505598,1917805710.8258393,319634285.13763994,319634285.13763994
FCS,2023,1722.02197897444,1057033168.0,D_corp_billionaire,Corporate & Billionaire Pledges,98292654781.25291,0.0,3341950262.562599,1336780105.0250397,668390052.5125198,1002585078.7687798,167097513.12812996,167097513.12812996
FCS,2023,1722.02197897444,1057033168.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,211406633600.0,6342199008.0,2536879603.2000003,1268439801.6000001,1902659702.3999999,317109950.40000004,317109950.40000004
FCS,2023,1722.02197897444,1057033168.0,F_solidarity_surcharges,Global Solidarity Surcharges,3640468695.6019607,0.0,94652186.08565098,37860874.43426039,18930437.217130195,28395655.825695295,4732609.304282549,4732609.304282549
FIN,2023,52821.5114340717,5583911.0,A_soft_norm_shift,Soft Global Norm Shift,2802030877.966718,1474753093.6666934,111196383.2624687,44478553.30498748,22239276.65249374,33358914.978740606,5559819.163123435,5559819.163123435
FIN,2023,52821.5114340717,5583911.0,B_tax_and_match,Tax & Match,1769703712.4000328,589901237.4666774,70788148.4960013,28315259.398400523,14157629.699200261,21236444.54880039,3539407.4248000653,3539407.4248000653
FIN,2023,52821.5114340717,5583911.0,C_angels_lite,Angels-lite,22121296405.000404,884851856.2000161,874233633.925616,349693453.57024646,174846726.78512323,262270090.17768478,43711681.69628081,43711681.69628081
FIN,2023,52821.5114340717,5583911.0,D_corp_billionaire,Corporate & Billionaire Pledges,15927333411.600306,0.0,541529335.9944104,216611734.39776418,108305867.19888209,162458800.79832312,27076466.799720522,27076466.799720522
FIN,2023,52821.5114340717,5583911.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,5899012374.666774,176970371.24000323,70788148.49600129,35394074.248000644,53091111.37200097,8848518.562000161,8848518.562000161
FIN,2023,52821.5114340717,5583911.0,F_solidarity_surcharges,Global Solidarity Surcharges,589901237.466678,0.0,15337432.174133629,6134972.869653452,3067486.434826726,4601229.652240088,766871.6087066815,766871.6087066815
FJI,2023,5888.73667332429,924145.0,A_soft_norm_shift,Soft Global Norm Shift,51699442.25320813,46207250.0,2545573.998583412,1018229.5994333648,509114.7997166824,763672.1995750235,127278.6999291706,127278.6999291706
FJI,2023,5888.73667332429,924145.0,B_tax_and_match,Tax & Match,32652279.31781566,18482900.0,1534055.37953447,613622.151813788,306811.075906894,460216.61386034096,76702.7689767235,76702.7689767235
FJI,2023,5888.73667332429,924145.0,C_angels_lite,Angels-lite,408153491.4726957,27724350.0,16563357.97596244,6625343.190384977,3312671.5951924883,4969007.3927887315,828167.8987981221,828167.8987981221
FJI,2023,5888.73667332429,924145.0,D_corp_billionaire,Corporate & Billionaire Pledges,293870513.86034113,0.0,9991597.471251598,3996638.9885006393,1998319.4942503197,2997479.2413754794,499579.8735625799,499579.8735625799
FJI,2023,5888.73667332429,924145.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,184829000.0,5544870.0,2217948.0,1108974.0,1663461.0,277243.5,277243.5
FJI,2023,5888.73667332429,924145.0,F_solidarity_surcharges,Global Solidarity Surcharges,10884093.105938561,0.0,282986.42075440264,113194.56830176106,56597.28415088053,84895.9262263208,14149.321037720132,14149.321037720132
FRA,2023,44690.9345395117,68287487.0,A_soft_norm_shift,Soft Global Norm Shift,28992400308.15519,15259158056.923782,1150540517.4920533,460216206.99682134,230108103.49841067,345162155.247616,57527025.87460267,57527025.87460267
FRA,2023,44690.9345395117,68287487.0,B_tax_and_match,Tax & Match,18310989668.30854,6103663222.769512,732439586.7323415,292975834.6929366,146487917.3464683,219731876.01970246,36621979.336617075,36621979.336617075
FRA,2023,44690.9345395117,68287487.0,C_angels_lite,Angels-lite,228887370853.8567,9155494834.154268,9045628896.144417,3618251558.457767,1809125779.2288835,2713688668.843325,452281444.8072209,452281444.8072209
FRA,2023,44690.9345395117,68287487.0,D_corp_billionaire,Corporate & Billionaire Pledges,164798907014.777,0.0,5603162838.502418,2241265135.400967,1120632567.7004836,1680948851.5507252,280158141.9251209,280158141.9251209
FRA,2023,44690.9345395117,68287487.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,61036632227.69513,1831098966.830854,732439586.7323416,366219793.3661708,549329690.0492562,91554948.3415427,91554948.3415427
FRA,2023,44690.9345395117,68287487.0,F_solidarity_surcharges,Global Solidarity Surcharges,6103663222.769521,0.0,158695243.79200757,63478097.516803026,31739048.758401513,47608573.13760227,7934762.189600378,7934762.189600378
FRO,2023,71774.3522353393,54439.0,A_soft_norm_shift,Soft Global Norm Shift,37119577.63272655,19536619.806698184,1473061.1334250432,589224.4533700173,294612.2266850087,441918.3400275129,73653.05667125217,73653.05667125217
FRO,2023,71774.3522353393,54439.0,B_tax_and_match,Tax & Match,23443943.768037822,7814647.922679273,937757.750721513,375103.1002886052,187551.5501443026,281327.3252164539,46887.88753607565,46887.88753607565
FRO,2023,71774.3522353393,54439.0,C_angels_lite,Angels-lite,293049297.1004727,11721971.88401891,11581308.22141068,4632523.288564272,2316261.644282136,3474392.466423204,579065.411070534,579065.411070534
FRO,2023,71774.3522353393,54439.0,D_corp_billionaire,Corporate & Billionaire Pledges,210995493.91234055,0.0,7173846.793019579,2869538.717207832,1434769.358603916,2152154.0379058737,358692.339650979,358692.339650979
FRO,2023,71774.3522353393,54439.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,78146479.22679274,2344394.3768037823,937757.750721513,468878.8753607565,703318.3130411346,117219.71884018912,117219.71884018912
FRO,2023,71774.3522353393,54439.0,F_solidarity_surcharges,Global Solidarity Surcharges,7814647.922679282,0.0,203180.84598966132,81272.33839586453,40636.169197932264,60954.253796898396,10159.042299483066,10159.042299483066
FSM,2023,3941.37247887414,112630.0,A_soft_norm_shift,Soft Global Norm Shift,4217209.431808146,5631500.0,256066.4452270118,102426.57809080473,51213.289045402365,76819.93356810354,12803.322261350591,12803.322261350591
FSM,2023,3941.37247887414,112630.0,B_tax_and_match,Tax & Match,2663500.693773566,2252600.0,147483.02081320697,58993.20832528279,29496.604162641393,44244.90624396209,7374.151040660348,7374.151040660348
FSM,2023,3941.37247887414,112630.0,C_angels_lite,Angels-lite,33293758.67216958,3378900.0,1393561.0295424443,557424.4118169778,278712.2059084889,418068.30886273325,69678.05147712222,69678.05147712222
FSM,2023,3941.37247887414,112630.0,D_corp_billionaire,Corporate & Billionaire Pledges,23971506.243962076,0.0,815031.2122947105,326012.4849178842,163006.2424589421,244509.3636884131,40751.56061473553,40751.56061473553
FSM,2023,3941.37247887414,112630.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,22526000.0,675780.0,270312.0,135156.0,202734.0,33789.0,33789.0
FSM,2023,3941.37247887414,112630.0,F_solidarity_surcharges,Global Solidarity Surcharges,887833.564591188,0.0,23083.672679370888,9233.469071748355,4616.734535874178,6925.101803811266,1154.1836339685444,1154.1836339685444
GAB,2023,8071.39777400455,2484789.0,A_soft_norm_shift,Soft Global Norm Shift,190529343.83297446,124239450.0,8183988.639657335,3273595.4558629342,1636797.7279314671,2455196.5918972003,409199.4319828668,409199.4319828668
GAB,2023,8071.39777400455,2484789.0,B_tax_and_match,Tax & Match,120334322.42082597,49695780.0,5100903.072624778,2040361.2290499115,1020180.6145249557,1530270.9217874336,255045.15363123894,255045.15363123894
GAB,2023,8071.39777400455,2484789.0,C_angels_lite,Angels-lite,1504179030.2603242,74543670.0,59991462.60989232,23996585.04395693,11998292.521978466,17997438.782967698,2999573.1304946165,2999573.1304946165
GAB,2023,8071.39777400455,2484789.0,D_corp_billionaire,Corporate & Billionaire Pledges,1083008901.787434,0.0,36822302.660772756,14728921.064309103,7364460.532154552,11046690.798231827,1841115.133038638,1841115.133038638
GAB,2023,8071.39777400455,2484789.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,496957800.0,14908734.0,5963493.600000001,2981746.8000000003,4472620.2,745436.7000000001,745436.7000000001
GAB,2023,8071.39777400455,2484789.0,F_solidarity_surcharges,Global Solidarity Surcharges,40111440.80694201,0.0,1042897.4609804922,417158.9843921969,208579.49219609844,312869.23829414765,52144.87304902461,52144.87304902461
GBR,2023,49200.8101526146,68492000.0,A_soft_norm_shift,Soft Global Norm Shift,32013687945.242355,16849309444.864397,1270437932.1427755,508175172.85711026,254087586.42855513,381131379.64283264,63521896.60713878,63521896.60713878
GBR,2023,49200.8101526146,68492000.0,B_tax_and_match,Tax & Match,20219171333.837276,6739723777.945759,808766853.3534911,323506741.34139645,161753370.67069823,242630056.0060473,40438342.66767456,40438342.66767456
GBR,2023,49200.8101526146,68492000.0,C_angels_lite,Angels-lite,252739641672.96594,10109585666.918638,9988270638.915615,3995308255.566246,1997654127.783123,2996481191.6746845,499413531.94578075,499413531.94578075
GBR,2023,49200.8101526146,68492000.0,D_corp_billionaire,Corporate & Billionaire Pledges,181972542004.5355,0.0,6187066428.154206,2474826571.2616825,1237413285.6308413,1856119928.446262,309353321.4077103,309353321.4077103
GBR,2023,49200.8101526146,68492000.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,67397237779.45759,2021917133.3837276,808766853.3534911,404383426.67674553,606575140.0151182,101095856.66918638,101095856.66918638
GBR,2023,49200.8101526146,68492000.0,F_solidarity_surcharges,Global Solidarity Surcharges,6739723777.945761,0.0,175232818.2265898,70093127.29063593,35046563.645317964,52569845.467976935,8761640.911329491,8761640.911329491
GEO,2023,8283.66960652261,3715483.0,A_soft_norm_shift,Soft Global Norm Shift,292389419.2061888,185774150.0,12432252.799360909,4972901.119744363,2486450.5598721816,3729675.8398082727,621612.6399680454,621612.6399680454
GEO,2023,8283.66960652261,3715483.0,B_tax_and_match,Tax & Match,184667001.60390875,74309660.0,7769299.848117263,3107719.9392469055,1553859.9696234528,2330789.954435179,388464.9924058632,388464.9924058632
GEO,2023,8283.66960652261,3715483.0,C_angels_lite,Angels-lite,2308337520.048858,111464490.0,91952476.38185662,36780990.55274265,18390495.276371326,27585742.914556984,4597623.819092832,4597623.819092832
GEO,2023,8283.66960652261,3715483.0,D_corp_billionaire,Corporate & Billionaire Pledges,1662003014.4351811,0.0,56508102.490796156,22603240.996318463,11301620.498159232,16952430.747238845,2825405.124539808,2825405.124539808
GEO,2023,8283.66960652261,3715483.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,743096600.0,22292898.0,8917159.200000001,4458579.600000001,6687869.399999999,1114644.9000000001,1114644.9000000001
GEO,2023,8283.66960652261,3715483.0,F_solidarity_surcharges,Global Solidarity Surcharges,61555667.201303005,0.0,1600447.347233878,640178.9388935512,320089.4694467756,480134.2041701634,80022.3673616939,80022.3673616939
GHA,2023,2383.90410483418,33787914.0,A_soft_norm_shift,Soft Global Norm Shift,765197895.3446505,1689395700.0,63819433.47896091,25527773.391584367,12763886.695792183,19145830.04368827,3190971.673948046,3190971.673948046
GHA,2023,2383.90410483418,33787914.0,B_tax_and_match,Tax & Match,483282881.27030563,675758280.0,34771234.83810917,13908493.93524367,6954246.967621835,10431370.451432751,1738561.7419054587,1738561.7419054587
GHA,2023,2383.90410483418,33787914.0,C_angels_lite,Angels-lite,6041036015.878819,1013637420.0,268077590.56339517,107231036.22535807,53615518.112679034,80423277.16901855,13403879.528169759,13403879.528169759
GHA,2023,2383.90410483418,33787914.0,D_corp_billionaire,Corporate & Billionaire Pledges,4349545931.432752,0.0,147884561.66871354,59153824.667485416,29576912.333742708,44365368.50061406,7394228.083435677,7394228.083435677
GHA,2023,2383.90410483418,33787914.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,6757582800.0,202727484.0,81090993.60000001,40545496.800000004,60818245.199999996,10136374.200000001,10136374.200000001
GHA,2023,2383.90410483418,33787914.0,F_solidarity_surcharges,Global Solidarity Surcharges,161094293.75676858,0.0,4188451.6376759834,1675380.6550703933,837690.3275351967,1256535.491302795,209422.58188379917,209422.58188379917
GIN,2023,1555.49375806861,14405468.0,A_soft_norm_shift,Soft Global Norm Shift,212872347.78254247,720273400.0,24261789.442346107,9704715.776938444,4852357.888469222,7278536.832703832,1213089.4721173055,1213089.4721173055
GIN,2023,1555.49375806861,14405468.0,B_tax_and_match,Tax & Match,134445693.33634263,288109360.0,12676651.60009028,5070660.640036113,2535330.3200180563,3802995.480027084,633832.5800045141,633832.5800045141
GIN,2023,1555.49375806861,14405468.0,C_angels_lite,Angels-lite,1680571166.7042825,432164040.0,80283937.85476275,32113575.1419051,16056787.57095255,24085181.356428824,4014196.8927381374,4014196.8927381374
GIN,2023,1555.49375806861,14405468.0,D_corp_billionaire,Corporate & Billionaire Pledges,1210011240.0270834,0.0,41140382.160920836,16456152.864368334,8228076.432184167,12342114.64827625,2057019.1080460418,2057019.1080460418
GIN,2023,1555.49375806861,14405468.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,2881093600.0,86432808.0,34573123.2,17286561.6,25929842.4,4321640.4,4321640.4
GIN,2023,1555.49375806861,14405468.0,F_solidarity_surcharges,Global Solidarity Surcharges,44815231.1121142,0.0,1165196.0089149692,466078.4035659877,233039.20178299386,349558.8026744907,58259.800445748464,58259.800445748464
GMB,2023,888.157407441902,2697845.0,A_soft_norm_shift,Soft Global Norm Shift,22763054.698360935,134892250.0,4099037.922157384,1639615.1688629538,819807.5844314769,1229711.376647215,204951.89610786922,204951.89610786922
GMB,2023,888.157407441902,2697845.0,B_tax_and_match,Tax & Match,14376666.12528059,53956900.0,2050006.983758418,820002.7935033672,410001.3967516836,615002.0951275254,102500.3491879209,102500.3491879209
GMB,2023,888.157407441902,2697845.0,C_angels_lite,Angels-lite,179708326.56600738,80935350.0,9904459.709508281,3961783.8838033127,1980891.9419016563,2971337.9128524843,495222.9854754141,495222.9854754141
GMB,2023,888.157407441902,2697845.0,D_corp_billionaire,Corporate & Billionaire Pledges,129389995.12752539,0.0,4399259.834335863,1759703.9337343452,879851.9668671726,1319777.9503007587,219962.99171679316,219962.99171679316
GMB,2023,888.157407441902,2697845.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,539569000.0,16187070.0,6474828.0,3237414.0,4856121.0,809353.5,809353.5
GMB,2023,888.157407441902,2697845.0,F_solidarity_surcharges,Global Solidarity Surcharges,4792222.0417602,0.0,124597.77308576519,49839.10923430608,24919.55461715304,37379.33192572956,6229.88865428826,6229.88865428826
GNB,2023,964.927554218909,2153339.0,A_soft_norm_shift,Soft Global Norm Shift,19739253.279404815,107666950.0,3312561.2852645256,1325024.5141058103,662512.2570529052,993768.3855793576,165628.0642632263,165628.0642632263
GNB,2023,964.927554218909,2153339.0,B_tax_and_match,Tax & Match,12466896.808045145,43066780.0,1666010.3042413546,666404.1216965419,333202.06084827095,499803.09127240634,83300.51521206774,83300.51521206774
GNB,2023,964.927554218909,2153339.0,C_angels_lite,Angels-lite,155836210.10056433,64600170.0,8376582.443821445,3350632.977528578,1675316.488764289,2512974.7331464333,418829.12219107227,418829.12219107227
GNB,2023,964.927554218909,2153339.0,D_corp_billionaire,Corporate & Billionaire Pledges,112202071.27240627,0.0,3814870.423261813,1525948.1693047252,762974.0846523626,1144461.1269785438,190743.52116309066,190743.52116309066
GNB,2023,964.927554218909,2153339.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,430667800.0,12920034.0,5168013.600000001,2584006.8000000003,3876010.1999999997,646001.7000000001,646001.7000000001
GNB,2023,964.927554218909,2153339.0,F_solidarity_surcharges,Global Solidarity Surcharges,4155632.2693483806,0.0,108046.4390030579,43218.57560122316,21609.28780061158,32413.93170091737,5402.321950152895,5402.321950152895
GNQ,2023,6677.793435386,1847549.0,A_soft_norm_shift,Soft Global Norm Shift,117206730.54566278,92377450.0,5449188.694187231,2179675.4776748926,1089837.7388374463,1634756.6082561694,272459.4347093616,272459.4347093616
GNQ,2023,6677.793435386,1847549.0,B_tax_and_match,Tax & Match,74025303.50252385,36950980.0,3329288.505075716,1331715.4020302864,665857.7010151432,998786.5515227148,166464.4252537858,166464.4252537858
GNQ,2023,6677.793435386,1847549.0,C_angels_lite,Angels-lite,925316293.7815475,55426470.0,37268225.02369881,14907290.009479523,7453645.004739761,11180467.507109642,1863411.2511849403,1863411.2511849403
GNQ,2023,6677.793435386,1847549.0,D_corp_billionaire,Corporate & Billionaire Pledges,666227731.522716,0.0,22651742.87177234,9060697.148708938,4530348.574354469,6795522.861531702,1132587.1435886172,1132587.1435886172
GNQ,2023,6677.793435386,1847549.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,369509800.0,11085294.0,4434117.600000001,2217058.8000000003,3325588.1999999997,554264.7000000001,554264.7000000001
GNQ,2023,6677.793435386,1847549.0,F_solidarity_surcharges,Global Solidarity Surcharges,24675101.167508002,0.0,641552.6303552081,256621.05214208324,128310.52607104162,192465.7891065624,32077.631517760405,32077.631517760405
GRC,2023,23400.7278817691,10405588.0,A_soft_norm_shift,Soft Global Norm Shift,2313234165.759119,1217491666.18901,91798871.63065135,36719548.65226054,18359774.32613027,27539661.489195406,4589943.581532568,4589943.581532568
GRC,2023,23400.7278817691,10405588.0,B_tax_and_match,Tax & Match,1460989999.426812,486996666.47560394,58439599.97707248,23375839.99082899,11687919.995414495,17531879.993121743,2921979.998853624,2921979.998853624
GRC,2023,23400.7278817691,10405588.0,C_angels_lite,Angels-lite,18262374992.835148,730494999.7134058,721729059.716845,288691623.886738,144345811.943369,216518717.91505352,36086452.98584225,36086452.98584225
GRC,2023,23400.7278817691,10405588.0,D_corp_billionaire,Corporate & Billionaire Pledges,13148909994.841309,0.0,447062939.82460445,178825175.9298418,89412587.9649209,134118881.94738133,22353146.991230223,22353146.991230223
GRC,2023,23400.7278817691,10405588.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,4869966664.75604,146098999.9426812,58439599.97707248,29219799.98853624,43829699.98280436,7304949.99713406,7304949.99713406
GRC,2023,23400.7278817691,10405588.0,F_solidarity_surcharges,Global Solidarity Surcharges,486996666.47560406,0.0,12661913.328365706,5064765.331346283,2532382.6656731414,3798573.9985097116,633095.6664182853,633095.6664182853
GRD,2023,11308.2874249451,117081.0,A_soft_norm_shift,Soft Global Norm Shift,12577863.19999998,6619927.999999986,499142.57119999913,199657.02847999966,99828.51423999983,149742.77135999972,24957.128559999957,24957.128559999957
GRD,2023,11308.2874249451,117081.0,B_tax_and_match,Tax & Match,7943913.599999987,2647971.1999999946,317756.5439999995,127102.61759999982,63551.30879999991,95326.96319999985,15887.827199999978,15887.827199999978
GRD,2023,11308.2874249451,117081.0,C_angels_lite,Angels-lite,99298919.99999978,3971956.7999999914,3924293.318399992,1569717.3273599967,784858.6636799984,1177287.9955199976,196214.6659199996,196214.6659199996
GRD,2023,11308.2874249451,117081.0,D_corp_billionaire,Corporate & Billionaire Pledges,71495222.4,0.0,2430837.5616,972335.0246400001,486167.51232000004,729251.26848,121541.87808000001,121541.87808000001
GRD,2023,11308.2874249451,117081.0,E_volunteer_talent,Volunteer & Talent Surge,0.0,26479711.999999944,794391.3599999984,317756.54399999935,158878.27199999968,238317.4079999995,39719.56799999992,39719.56799999992
GRD,2023,11308.2874249451,117081.0,F_solidarity_surcharges,Global Solidarity Surcharges,2647971.2,0.0,68847.25120000001,27538.900480000008,13769.450240000004,20654.175360000005,3442.362560000001,3442.362560000001
GRL,2023,58498.9743142433,56865.0,A_soft_norm_shift,Soft Global Norm Shift,31602169.656604737,16632720.871897226,1254107.153741051,501642.8614964204,250821.4307482102,376232.14612231526,62705.35768705255,62705.35768705255
